x_um,y_um,z_um,lateral_err_um,axial_err_um,n_views,photons,frame
4.756741281727419057e+00,-6.013094741849672076e+00,-2.235373165696810993e+00,5.436049647906410209e-02,5.715924104508116749e-02,6.000000000000000000e+00,5.983277862548828125e+03,9.660000000000000000e+02
-5.435911005397683127e+00,2.329347464929416134e+00,3.680883182651605523e+00,9.969612653068163355e-02,1.199643078801341384e-01,4.000000000000000000e+00,2.158162780761718750e+03,9.660000000000000000e+02
-1.326257420788179253e+01,-1.141329990680026540e+01,-2.274913147558649928e+00,6.613997427970558229e-02,6.930817551382108255e-02,6.000000000000000000e+00,2.392590072631835938e+03,9.660000000000000000e+02
-7.071833421699210476e+00,3.434642938214520491e+00,-1.430472512157045850e+00,1.291404947151497118e-01,1.418123709112390218e-01,4.000000000000000000e+00,2.115772369384765625e+03,9.660000000000000000e+02
-1.015216116991559403e+01,7.292395681328031620e-02,-2.022673518177284802e-01,3.179749111243854176e-02,4.271138835779402648e-02,3.000000000000000000e+00,1.107478454589843750e+03,9.660000000000000000e+02
5.612496486528152140e+00,4.858940456936210239e+00,-2.300825698421631316e+00,5.027284711651720805e-02,5.552725092051963990e-02,5.000000000000000000e+00,6.617362670898437500e+03,9.670000000000000000e+02
4.741555828481341273e+00,-5.985898088540524853e+00,-2.275000316634428366e+00,4.959085738429318269e-02,5.093960208169556053e-02,7.000000000000000000e+00,4.637591461181640625e+03,9.670000000000000000e+02
-1.065403598001940111e+01,1.233479836423345688e-02,5.167226995553744207e-01,4.094496356963817779e-02,4.205856203138556848e-02,7.000000000000000000e+00,3.700138214111328125e+03,9.670000000000000000e+02
-7.320741065089633182e+00,3.498545768111785303e+00,-1.173402608123414570e+00,4.505397537915806216e-02,4.845710621853591832e-02,5.000000000000000000e+00,2.033990325927734375e+03,9.670000000000000000e+02
5.543504515077909645e+00,4.833439236748916734e+00,-2.381099332742035113e+00,5.668880548127971930e-02,5.965736304989482236e-02,6.000000000000000000e+00,6.027672790527343750e+03,9.680000000000000000e+02
4.759547528237284553e+00,-6.035563328900874325e+00,-2.304147388237988370e+00,5.744488257460696190e-02,6.375893032840523889e-02,5.000000000000000000e+00,3.649610931396484375e+03,9.680000000000000000e+02
-7.437881886208868920e+00,-1.025490378299384941e+00,3.982282475684998158e+00,4.569899776313743334e-02,4.805180595927421860e-02,6.000000000000000000e+00,2.685034820556640625e+03,9.680000000000000000e+02
-1.330646247801976578e+01,-1.141415886445972205e+01,-2.460266423986874784e+00,6.162728175948484904e-02,6.840103744539473285e-02,5.000000000000000000e+00,2.053378234863281250e+03,9.680000000000000000e+02
5.527512484409113469e+00,4.884153655143510520e+00,-2.396065755100494687e+00,6.613512456611678192e-02,6.930309349187799284e-02,6.000000000000000000e+00,1.085755072021484375e+04,9.690000000000000000e+02
4.735012306326662923e+00,-6.035648815086293695e+00,-2.275773374782290137e+00,3.964540550984155254e-02,4.400302576057020520e-02,5.000000000000000000e+00,3.502860443115234375e+03,9.690000000000000000e+02
-1.334384819153924795e+01,-1.136399077180702477e+01,-2.431623206854890640e+00,7.212153250284941697e-02,8.076306393378919479e-02,4.000000000000000000e+00,1.585380493164062500e+03,9.690000000000000000e+02
-9.032586013181219897e+00,-1.248920335754034605e+00,-8.532085074291673177e-01,1.019214698253120832e-01,9.637145675174704773e-02,4.000000000000000000e+00,3.174182250976562500e+03,9.690000000000000000e+02
-7.471628970048016960e+00,-9.540915837914503150e-01,4.083520368372481890e+00,1.089031299561997179e-01,1.043490607861054659e-01,5.000000000000000000e+00,3.305359695434570312e+03,9.690000000000000000e+02
5.616835546122736389e+00,4.861523259180446921e+00,-2.239865679701233958e+00,5.046566635563067005e-02,5.574022318858596475e-02,5.000000000000000000e+00,5.868599914550781250e+03,9.700000000000000000e+02
-1.057938527895968761e+01,-5.816340625979289358e-01,8.827746659035276000e-01,3.993782715598444277e-02,4.199402207639670037e-02,6.000000000000000000e+00,7.069730712890625000e+03,9.700000000000000000e+02
-7.347614552735762139e+00,-1.098247761062735695e+00,3.769266525998050454e+00,5.967841848578320924e-02,7.184259503167739203e-02,4.000000000000000000e+00,4.128168457031250000e+03,9.700000000000000000e+02
4.752542316219658503e+00,-5.997245914993270866e+00,-2.278899107059826346e+00,4.927093071609513208e-02,5.180763951266366407e-02,6.000000000000000000e+00,4.735905761718750000e+03,9.700000000000000000e+02
-1.328575477547090777e+01,-1.142547841887284754e+01,-2.328899785648518073e+00,5.004989349594291675e-02,5.555112186376961331e-02,5.000000000000000000e+00,2.275242889404296875e+03,9.700000000000000000e+02
-5.058162885861150926e+00,9.911936486798235135e-01,-1.039556796281674300e+00,9.284516235134099293e-02,8.934984339890010563e-02,5.000000000000000000e+00,3.882011352539062500e+03,9.700000000000000000e+02
-1.074873975079347588e+01,1.147412853444722991e+00,1.774771871523934008e+00,1.635294909976400465e-02,1.765613548245504108e-02,3.000000000000000000e+00,1.345181030273437500e+03,9.700000000000000000e+02
5.608396536894620255e+00,4.887642589501923318e+00,-2.237118552521310644e+00,5.561520655603882646e-02,6.142798163542000089e-02,5.000000000000000000e+00,5.304417846679687500e+03,9.710000000000000000e+02
-4.895539717532755297e+00,8.787875837898710962e-01,-2.113044451494049125e-01,8.673974639460539648e-02,9.627373578306987201e-02,5.000000000000000000e+00,5.403495361328125000e+03,9.710000000000000000e+02
4.762638651602053130e+00,-6.027640910893922843e+00,-2.283666412802020318e+00,4.878057332774311805e-02,5.133500958590832275e-02,6.000000000000000000e+00,3.946720275878906250e+03,9.710000000000000000e+02
-1.331927644481320705e+01,-1.141474502866272189e+01,-2.329379587029143384e+00,5.307473118807468776e-02,5.890843424780809606e-02,5.000000000000000000e+00,2.322229003906250000e+03,9.710000000000000000e+02
-1.073405331037679744e+01,1.135391757162186321e+00,1.734941205189769686e+00,2.810982633055867513e-02,2.945632801038431878e-02,6.000000000000000000e+00,2.773391937255859375e+03,9.710000000000000000e+02
5.604906761916338631e+00,4.851622411281511837e+00,-2.290536090812794079e+00,5.585305291471300698e-02,6.169068715532070174e-02,5.000000000000000000e+00,5.320777587890625000e+03,9.720000000000000000e+02
4.700813036318195692e+00,-6.065313114542520978e+00,-2.342930962211762669e+00,4.489825586137430324e-02,4.983324256280564912e-02,5.000000000000000000e+00,3.137562316894531250e+03,9.720000000000000000e+02
-1.325187388227014296e+01,-1.137299205942966296e+01,-2.290142242337766199e+00,6.084359993448029691e-02,6.249839049691355286e-02,7.000000000000000000e+00,3.507744934082031250e+03,9.720000000000000000e+02
-4.575807154799514720e+00,8.379073212425471873e-01,4.346435190492445311e-01,1.058109834493350526e-01,1.421286349493402212e-01,3.000000000000000000e+00,1.336680236816406250e+03,9.720000000000000000e+02
5.604299262090464140e+00,4.871482256522750021e+00,-2.251136411145203020e+00,4.336818737002944707e-02,4.790093181876993456e-02,5.000000000000000000e+00,4.748030487060546875e+03,9.730000000000000000e+02
-5.004061272651412651e+00,2.320057191109505812e-01,-4.545310430789530898e-01,4.431420880422806685e-02,4.643692403887075826e-02,6.000000000000000000e+00,4.111234710693359375e+03,9.730000000000000000e+02
4.757517975058721760e+00,-6.003261137275644366e+00,-2.223321213012834363e+00,5.762798101774750659e-02,5.919531495628734680e-02,7.000000000000000000e+00,4.396803558349609375e+03,9.730000000000000000e+02
-1.333143850313397749e+01,-1.136284862774736482e+01,-2.384602756411209334e+00,5.591429296702766366e-02,5.879303458529863691e-02,6.000000000000000000e+00,3.061870483398437500e+03,9.730000000000000000e+02
-7.227983478372185466e+00,1.007890448891418433e+00,5.256745993095225167e+00,1.008788961379061266e-01,9.935289245797528090e-02,3.000000000000000000e+00,4.550423583984375000e+03,9.730000000000000000e+02
-5.526193379873299172e+00,-5.019981381092435413e-01,3.936829722299366008e+00,2.270227533529468184e-02,2.237520208178889886e-02,3.000000000000000000e+00,1.301213409423828125e+03,9.730000000000000000e+02
5.595060618735872460e+00,4.859904853744165365e+00,-2.267271670951242601e+00,5.812985503353777089e-02,6.420545546067130127e-02,5.000000000000000000e+00,5.184751647949218750e+03,9.740000000000000000e+02
-5.035522467214874176e+00,2.191876214176634585e-01,-5.963409170128005643e-01,8.344885822639432071e-02,8.821819166461825068e-02,5.000000000000000000e+00,3.583337799072265625e+03,9.740000000000000000e+02
4.761201010773006281e+00,-5.992678513112699612e+00,-2.286478132504132788e+00,4.803931553921964026e-02,4.934586226008524923e-02,7.000000000000000000e+00,5.551669067382812500e+03,9.740000000000000000e+02
-1.326608130210558656e+01,-1.141370667411570317e+01,-2.415890594405380565e+00,4.322340288778041273e-02,4.882324537522517854e-02,4.000000000000000000e+00,1.609607910156250000e+03,9.740000000000000000e+02
-6.398564552511804671e+00,4.236089911979735056e+00,5.206599624458675413e-01,4.539923227998178545e-02,5.014425692992548894e-02,5.000000000000000000e+00,1.762990325927734375e+03,9.740000000000000000e+02
-5.736444658425958742e+00,-2.463845990997952651e-01,3.335658988506422507e+00,1.662005397555006980e-01,1.603909599569380562e-01,4.000000000000000000e+00,4.801514465332031250e+03,9.740000000000000000e+02
5.617093380959345517e+00,4.868526200708946483e+00,-2.281935069950599804e+00,4.430038000611569160e-02,4.893055511204099511e-02,5.000000000000000000e+00,5.226085021972656250e+03,9.750000000000000000e+02
4.747455893585507347e+00,-5.992799711494396497e+00,-2.259933776162822205e+00,4.028574505959112151e-02,4.138141446108924842e-02,7.000000000000000000e+00,5.985338226318359375e+03,9.750000000000000000e+02
-5.561250626131752028e+00,-4.835014414051133080e-01,3.643547337667508490e+00,5.166372533869282441e-02,5.306884675167094362e-02,7.000000000000000000e+00,4.334928894042968750e+03,9.750000000000000000e+02
6.290457087290793226e+00,-1.647717071469400807e+01,-2.172522615149192760e+00,5.026179776034282731e-02,6.751322474190862843e-02,3.000000000000000000e+00,1.552074096679687500e+03,9.750000000000000000e+02
-1.321905931035569104e+01,-1.135997550408065493e+01,-2.254320554000969423e+00,6.755167817227801519e-02,7.623233681028979136e-02,4.000000000000000000e+00,1.439872100830078125e+03,9.750000000000000000e+02
5.623443845370828420e+00,4.880755812312798092e+00,-2.304696645066100391e+00,5.073244650450979554e-02,5.603488659273118261e-02,5.000000000000000000e+00,5.277569702148437500e+03,9.760000000000000000e+02
4.795219100430744952e+00,-6.037058047152879858e+00,-2.207305395807466653e+00,4.954997181391115890e-02,5.089760452819484110e-02,7.000000000000000000e+00,4.476989074707031250e+03,9.760000000000000000e+02
-4.540168501875800899e+00,1.202969098959473460e+00,5.502407929663475361e-01,3.432019479943563406e-02,3.525361646607163418e-02,7.000000000000000000e+00,5.922087402343750000e+03,9.760000000000000000e+02
-1.319566460319195755e+01,-1.134421261684060944e+01,-2.335614238116241026e+00,4.942807301711186346e-02,5.201641614784622419e-02,6.000000000000000000e+00,2.500838653564453125e+03,9.760000000000000000e+02
-7.092432084745809107e+00,-1.102160717999858708e+00,-1.155023024488011529e+00,1.106031886229049688e-01,1.339223465756325115e-01,4.000000000000000000e+00,2.098026199340820312e+03,9.760000000000000000e+02
-9.823833975567735521e+00,-8.057899789601994378e-01,3.354259586865761644e+00,4.700072391752584122e-02,6.429640301811453962e-02,3.000000000000000000e+00,1.085590423583984375e+03,9.760000000000000000e+02
-7.645499690640602530e+00,3.725546877891905861e+00,2.995700470363422241e+00,3.933185145832203411e-02,3.740459240971726745e-02,6.000000000000000000e+00,3.632573669433593750e+03,9.760000000000000000e+02
5.573038393912223221e+00,4.839998586107352452e+00,-2.266714848336934374e+00,5.239379817056205590e-02,5.786987896175892210e-02,5.000000000000000000e+00,5.212251770019531250e+03,9.770000000000000000e+02
-5.056002404571336761e+00,-5.352686426269503972e-01,-9.620897958195685495e-01,6.135426482366496126e-02,6.451308283305044744e-02,6.000000000000000000e+00,5.982973876953125000e+03,9.770000000000000000e+02
-8.558950763315532839e+00,-1.370540480653621218e+00,-1.008056190865350255e+00,3.660775140402919986e-02,3.760338876934821162e-02,7.000000000000000000e+00,5.851275329589843750e+03,9.770000000000000000e+02
4.724882213942306564e+00,-6.006623182357917479e+00,-2.299778530198417048e+00,5.672135527159052198e-02,5.964164840954275237e-02,6.000000000000000000e+00,4.198045715332031250e+03,9.770000000000000000e+02
-4.633518798555151363e+00,1.111904605423175596e+00,5.038179302356956546e-01,8.959983210352429062e-02,9.389179474394566960e-02,6.000000000000000000e+00,6.830133850097656250e+03,9.770000000000000000e+02
-7.545239245121403648e+00,3.707662986057909116e+00,3.027170015608341203e+00,4.932186229329738048e-02,4.742397036528939874e-02,5.000000000000000000e+00,3.572097961425781250e+03,9.770000000000000000e+02
5.599067319265552456e+00,4.852174054433865180e+00,-2.264877150779837311e+00,4.914466080020217509e-02,5.428114913269111580e-02,5.000000000000000000e+00,5.470830749511718750e+03,9.780000000000000000e+02
-8.551555336883241765e+00,-1.323582356583681729e+00,-9.630867716843036774e-01,3.840232467753918605e-02,3.944676985370104000e-02,7.000000000000000000e+00,6.733332763671875000e+03,9.780000000000000000e+02
-5.070598099580546858e+00,-6.244321656450434466e-01,-8.955600137388464166e-01,5.181779867915835974e-02,5.718116590378502506e-02,5.000000000000000000e+00,4.464341125488281250e+03,9.780000000000000000e+02
-4.503390169937559584e+00,1.125303897136554321e+00,5.722450320609507868e-01,5.437584724293788307e-02,5.585473144668030160e-02,7.000000000000000000e+00,7.410521667480468750e+03,9.780000000000000000e+02
4.742661223970784157e+00,-6.027748886990778487e+00,-2.259067879906301535e+00,4.606674534800884319e-02,4.843848699070127384e-02,6.000000000000000000e+00,5.006385375976562500e+03,9.780000000000000000e+02
-7.627190683795445736e+00,3.739011811943104835e+00,3.058458102392287881e+00,5.992754038667408995e-02,6.155741646843938819e-02,7.000000000000000000e+00,5.529401580810546875e+03,9.780000000000000000e+02
5.531548113551500556e+00,4.871306744316020065e+00,-2.386406491298065813e+00,5.457626315582771170e-02,5.719054576126803707e-02,6.000000000000000000e+00,1.041878247070312500e+04,9.790000000000000000e+02
-8.562233873434580644e+00,-1.405520019344100868e+00,-1.038620284753820622e+00,4.155757295933384943e-02,4.268783283226693093e-02,7.000000000000000000e+00,5.608667846679687500e+03,9.790000000000000000e+02
4.790736213525986109e+00,-5.977411586029366397e+00,-2.319814920543631587e+00,5.454968206013116605e-02,5.603329412703788454e-02,7.000000000000000000e+00,5.132536041259765625e+03,9.790000000000000000e+02
-4.186460470811813828e+00,9.412183781633430835e-01,6.486504413988044560e-01,4.863931412236296298e-02,4.996217927267599529e-02,7.000000000000000000e+00,5.291246582031250000e+03,9.790000000000000000e+02
-7.193997208544248956e+00,4.208884958404060406e+00,8.744102677567072712e-01,6.779754483191431647e-02,6.447546801869967481e-02,6.000000000000000000e+00,3.262744720458984375e+03,9.790000000000000000e+02
5.589668516284550748e+00,4.881778501929234793e+00,-2.244956717390731438e+00,6.015555249901342882e-02,6.644287422459826953e-02,5.000000000000000000e+00,5.409032775878906250e+03,9.800000000000000000e+02
4.719342691978351212e+00,-6.064575054707888491e+00,-2.267959169808549280e+00,4.782933966585026231e-02,5.308649611125854095e-02,5.000000000000000000e+00,3.372075805664062500e+03,9.800000000000000000e+02
-7.100098254626637129e+00,4.280815664740661219e+00,8.034373019044850350e-01,3.617931729822776443e-02,3.807387805464461372e-02,6.000000000000000000e+00,2.889089706420898438e+03,9.800000000000000000e+02
-1.032491042874948661e+01,2.597748231477116310e+00,5.401877618162082006e-01,5.360942206040456709e-02,5.636949763728339724e-02,6.000000000000000000e+00,1.721512466430664062e+03,9.800000000000000000e+02
5.609996733909686562e+00,4.872289054337048952e+00,-2.300224303626590583e+00,4.322875002272531797e-02,4.774692079660715349e-02,5.000000000000000000e+00,5.428019836425781250e+03,9.810000000000000000e+02
4.761375662302238965e+00,-5.957751708721282569e+00,-2.331874583888649877e+00,6.402651827361409420e-02,6.732291697682098175e-02,6.000000000000000000e+00,6.929571716308593750e+03,9.810000000000000000e+02
-8.379279141353073612e+00,-1.836604763047064770e+00,2.327554577652619194e+00,6.244490604664613281e-02,6.265337025797809711e-02,4.000000000000000000e+00,1.817395782470703125e+03,9.810000000000000000e+02
